APT29	USES	T1085
APT29	USES	T1024
APT29	USES	T1116
APT29	USES	T1485
APT29	USES	T1020
APT29	USES	T1039
APT29	USES	T1045
APT29	USES	T1084
APT29	USES	T1172
APT29	USES	T1497
APT29	USES	T1030
APT29	USES	T1483
APT29	USES	T1188
APT29	USES	T1079
APT29	USES	T1096
APT3	USES	T1059
APT3	USES	T1083
APT3	USES	T1112
APT3	USES	T1057
APT3	USES	T1012
APT3	USES	T1060
APT3	USES	T1071
APT3	USES	T1082
APT3	USES	T1094
APT3	USES	T1095
APT3	USES	T1043
APT3	USES	T1003
APT3	USES	T1056
APT3	USES	T1105
APT3	USES	T1113
APT3	USES	T1081
APT3	USES	T1035
APT3	USES	T1031
APT3	USES	T1050
APT3	USES	T1027
APT3	USES	T1102
APT3	USES	T1036
APT3	USES	T1087
APT3	USES	T1135
APT3	USES	T1069
APT3	USES	T1018
APT3	USES	T1049
APT3	USES	T1016
APT3	USES	T1106
APT3	USES	T1026
APT3	USES	T1053
APT3	USES	T1127
APT3	USES	T1073
APT3	USES	T1497
APT3	USES	T1140
admin@338	USES	T1059
admin@338	USES	T1112
admin@338	USES	T1060
admin@338	USES	T1071
admin@338	USES	T1082
admin@338	USES	T1005
admin@338	USES	T1074
admin@338	USES	T1032
admin@338	USES	T1095
admin@338	USES	T1043
admin@338	USES	T1056
admin@338	USES	T1105
admin@338	USES	T1035
admin@338	USES	T1077
admin@338	USES	T1010
admin@338	USES	T1031
admin@338	USES	T1050
admin@338	USES	T1027
admin@338	USES	T1055
admin@338	USES	T1014
admin@338	USES	T1065
admin@338	USES	T1102
admin@338	USES	T1007
admin@338	USES	T1087
admin@338	USES	T1136
admin@338	USES	T1126
admin@338	USES	T1135
admin@338	USES	T1201
admin@338	USES	T1069
admin@338	USES	T1018
admin@338	USES	T1049
admin@338	USES	T1124
admin@338	USES	T1016
APT28	USES	T1059
APT28	USES	T1090
APT28	USES	T1041
APT28	USES	T1083
APT28	USES	T1112
APT28	USES	T1057
APT28	USES	T1012
APT28	USES	T1060
APT28	USES	T1071
APT28	USES	T1082
APT28	USES	T1091
APT28	USES	T1022
APT28	USES	T1005
APT28	USES	T1025
APT28	USES	T1074
APT28	USES	T1052
APT28	USES	T1094
APT28	USES	T1008
APT28	USES	T1032
APT28	USES	T1043
APT28	USES	T1003
APT28	USES	T1056
APT28	USES	T1105
APT28	USES	T1113
APT28	USES	T1033
APT28	USES	T1098
APT28	USES	T1081
APT28	USES	T1207
APT28	USES	T1075
APT28	USES	T1097
APT28	USES	T1145
APT28	USES	T1101
APT28	USES	T1178
APT28	USES	T1035
APT28	USES	T1050
APT28	USES	T1027
APT28	USES	T1055
APT28	USES	T1014
APT28	USES	T1065
APT28	USES	T1107
APT28	USES	T1036
APT28	USES	T1063
APT28	USES	T1135
APT28	USES	T1124
APT28	USES	T1016
APT28	USES	T1088
APT28	USES	T1106
APT28	USES	T1068
APT28	USES	T1046
APT28	USES	T1076
APT28	USES	T1029
APT28	USES	T1064
APT28	USES	T1099
APT28	USES	T1047
APT28	USES	T1115
APT28	USES	T1002
APT28	USES	T1179
APT28	USES	T1171
APT28	USES	T1040
APT28	USES	T1053
APT28	USES	T1132
APT28	USES	T1085
APT28	USES	T1024
APT28	USES	T1020
APT28	USES	T1045
APT28	USES	T1497
APT28	USES	T1483
APT28	USES	T1140
APT28	USES	T1202
APT28	USES	T1120
APT28	USES	T1130
APT28	USES	T1122
APT28	USES	T1037
APT28	USES	T1158
APT28	USES	T1159
APT28	USES	T1203
APT28	USES	T1004
APT28	USES	T1119
APT28	USES	T1092
APT28	USES	T1009
APT28	USES	T1170
APT28	USES	T1117
APT28	USES	T1430
APT28	USES	T1444
Winnti Group	USES	T1050
Winnti Group	USES	T1036
Winnti Group	USES	T1085
TEMP.Veles	USES	T1003
TEMP.Veles	USES	T1098
TEMP.Veles	USES	T1081
TEMP.Veles	USES	T1207
TEMP.Veles	USES	T1075
TEMP.Veles	USES	T1097
TEMP.Veles	USES	T1145
TEMP.Veles	USES	T1101
TEMP.Veles	USES	T1178
TEMP.Veles	USES	T1035
TEMP.Veles	USES	T1077
Thrip	USES	T1112
Thrip	USES	T1074
Thrip	USES	T1003
Thrip	USES	T1056
Thrip	USES	T1113
Thrip	USES	T1098
Thrip	USES	T1081
Thrip	USES	T1207
Thrip	USES	T1075
Thrip	USES	T1097
Thrip	USES	T1145
Thrip	USES	T1101
Thrip	USES	T1178
Thrip	USES	T1035
Thrip	USES	T1077
Thrip	USES	T1010
Thrip	USES	T1050
Thrip	USES	T1036
Thrip	USES	T1016
Thrip	USES	T1115
Threat Group-1314	USES	T1035
Threat Group-1314	USES	T1077
Threat Group-1314	USES	T1007
Threat Group-1314	USES	T1087
Threat Group-1314	USES	T1136
Threat Group-1314	USES	T1126
Threat Group-1314	USES	T1135
Threat Group-1314	USES	T1201
Threat Group-1314	USES	T1069
Threat Group-1314	USES	T1018
Threat Group-1314	USES	T1049
Threat Group-1314	USES	T1124
Threat Group-3390	USES	T1059
Threat Group-3390	USES	T1083
Threat Group-3390	USES	T1112
Threat Group-3390	USES	T1057
Threat Group-3390	USES	T1012
Threat Group-3390	USES	T1060
Threat Group-3390	USES	T1071
Threat Group-3390	USES	T1022
Threat Group-3390	USES	T1005
Threat Group-3390	USES	T1094
Threat Group-3390	USES	T1095
Threat Group-3390	USES	T1043
Threat Group-3390	USES	T1003
Threat Group-3390	USES	T1056
Threat Group-3390	USES	T1105
Threat Group-3390	USES	T1113
Threat Group-3390	USES	T1098
Threat Group-3390	USES	T1081
Threat Group-3390	USES	T1207
Threat Group-3390	USES	T1075
Threat Group-3390	USES	T1097
Threat Group-3390	USES	T1145
Threat Group-3390	USES	T1101
Threat Group-3390	USES	T1178
Threat Group-3390	USES	T1035
Threat Group-3390	USES	T1077
Threat Group-3390	USES	T1031
Threat Group-3390	USES	T1050
Threat Group-3390	USES	T1027
Threat Group-3390	USES	T1102
Threat Group-3390	USES	T1107
Threat Group-3390	USES	T1036
Threat Group-3390	USES	T1007
Threat Group-3390	USES	T1038
Threat Group-3390	USES	T1087
Threat Group-3390	USES	T1136
Threat Group-3390	USES	T1126
Threat Group-3390	USES	T1135
Threat Group-3390	USES	T1201
Threat Group-3390	USES	T1069
Threat Group-3390	USES	T1018
Threat Group-3390	USES	T1049
Threat Group-3390	USES	T1124
Threat Group-3390	USES	T1016
Threat Group-3390	USES	T1106
Threat Group-3390	USES	T1026
Threat Group-3390	USES	T1046
Threat Group-3390	USES	T1064
Threat Group-3390	USES	T1099
Threat Group-3390	USES	T1127
Threat Group-3390	USES	T1073
Threat Group-3390	USES	T1045
Threat Group-3390	USES	T1497
Threat Group-3390	USES	T1140
Threat Group-3390	USES	T1110
Threat Group-3390	USES	T1100
Turla	USES	T1059
Turla	USES	T1090
Turla	USES	T1041
Turla	USES	T1083
Turla	USES	T1112
Turla	USES	T1057
Turla	USES	T1012
Turla	USES	T1060
Turla	USES	T1023
Turla	USES	T1071
Turla	USES	T1082
Turla	USES	T1022
Turla	USES	T1005
Turla	USES	T1074
Turla	USES	T1008
Turla	USES	T1032
Turla	USES	T1095
Turla	USES	T1043
Turla	USES	T1003
Turla	USES	T1056
Turla	USES	T1105
Turla	USES	T1113
Turla	USES	T1033
Turla	USES	T1098
Turla	USES	T1081
Turla	USES	T1207
Turla	USES	T1075
Turla	USES	T1097
Turla	USES	T1145
Turla	USES	T1101
Turla	USES	T1178
Turla	USES	T1035
Turla	USES	T1077
Turla	USES	T1010
Turla	USES	T1031
Turla	USES	T1050
Turla	USES	T1027
Turla	USES	T1055
Turla	USES	T1014
Turla	USES	T1102
Turla	USES	T1107
Turla	USES	T1063
Turla	USES	T1007
Turla	USES	T1038
Turla	USES	T1087
Turla	USES	T1136
Turla	USES	T1126
Turla	USES	T1135
Turla	USES	T1201
Turla	USES	T1069
Turla	USES	T1018
Turla	USES	T1049
Turla	USES	T1124
Turla	USES	T1016
Turla	USES	T1134
Turla	USES	T1088
Turla	USES	T1175
Turla	USES	T1106
Turla	USES	T1068
Turla	USES	T1046
Turla	USES	T1086
Turla	USES	T1021
Turla	USES	T1029
Turla	USES	T1064
Turla	USES	T1099
Turla	USES	T1047
Turla	USES	T1015
Turla	USES	T1217
Turla	USES	T1115
Turla	USES	T1002
Turla	USES	T1482
Turla	USES	T1114
Turla	USES	T1048
Turla	USES	T1210
Turla	USES	T1484
Turla	USES	T1179
Turla	USES	T1208
Turla	USES	T1171
Turla	USES	T1040
Turla	USES	T1034
Turla	USES	T1053
Turla	USES	T1127
Turla	USES	T1125
Turla	USES	T1132
Turla	USES	T1085
Turla	USES	T1024
Turla	USES	T1116
Turla	USES	T1485
Turla	USES	T1045
Turla	USES	T1096
Turla	USES	T1140
Turla	USES	T1122
Turla	USES	T1004
Turla	USES	T1180
Turla	USES	T1214
Tropic Trooper	USES	T1059
Tropic Trooper	USES	T1112
Tropic Trooper	USES	T1060
Tropic Trooper	USES	T1005
Tropic Trooper	USES	T1074
Tropic Trooper	USES	T1032
Tropic Trooper	USES	T1056
Tropic Trooper	USES	T1105
Tropic Trooper	USES	T1010
Tropic Trooper	USES	T1031
Tropic Trooper	USES	T1050
Tropic Trooper	USES	T1027
Tropic Trooper	USES	T1055
Tropic Trooper	USES	T1014
Tropic Trooper	USES	T1065
TA459	USES	T1059
TA459	USES	T1001
TA459	USES	T1083
TA459	USES	T1112
TA459	USES	T1057
TA459	USES	T1012
TA459	USES	T1060
TA459	USES	T1071
TA459	USES	T1082
TA459	USES	T1094
TA459	USES	T1032
TA459	USES	T1095
TA459	USES	T1043
TA459	USES	T1056
TA459	USES	T1105
TA459	USES	T1113
TA459	USES	T1010
TA459	USES	T1031
TA459	USES	T1050
TA459	USES	T1027
TA459	USES	T1102
TA459	USES	T1107
TA459	USES	T1036
TA459	USES	T1135
TA459	USES	T1049
TA459	USES	T1016
TA459	USES	T1088
TA459	USES	T1106
