0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.00019556329,0.046533003,-0.012246601,0.047330033,-0.07964749,0.013860468,0.060152333,0.03209651,0.042734455,0.014522661,-0.050245546,-0.06892751,-0.020181604,-0.0051208017,0.019364877,-0.13109681,-0.02126624,0.13210768,0.02674673,-0.07044923,-0.030897869,0.015517092,-0.09545368,-0.010193078,-0.04302324,-0.08354745,-0.010514827,0.058976986,0.059463255,-0.07960718,0.017851358,-0.023102889
-0.03873975,-0.055427063,-0.02580086,0.04259799,0.020655692,-0.049830183,-0.018435253,-0.06354588,0.11895359,-0.04745066,0.1330555,0.095356755,-0.027883735,0.036985647,0.07837502,0.057741493,-0.1258612,0.12859787,0.012961439,-0.026516574,0.017347265,-0.11643773,-0.016185189,-0.009883344,-0.02525264,-0.02369581,-0.05386207,-0.01178283,-0.15741085,-0.005654447,-0.032733027,0.009158878
0.061547037,0.036569007,0.009187927,0.040601384,0.005622185,-0.045658603,0.07721534,0.005542809,0.1081147,0.06721127,0.13435265,0.008714255,0.115475714,0.009217302,0.052166954,0.008998565,-0.064601876,0.0658842,0.021715483,-0.0011748744,0.078111306,-0.068494886,-0.14136368,0.0006846636,-0.089565456,0.023371508,0.056857035,0.015281335,0.012190247,0.026767306,-0.056419365,-0.030482283
-0.024461202,0.058470454,0.06713018,0.04005639,0.0054813363,0.1426913,0.06714774,0.08024302,-0.026733715,0.06928054,-0.0031729725,0.11913999,-0.076004624,0.11466633,0.027982593,-0.04330094,0.07530281,0.117826544,-0.118975855,0.010650919,-0.06353584,0.01604708,0.036501553,-0.018512858,-0.036102135,-0.08426693,0.027569748,-0.10467191,-0.100392714,-0.010570248,-0.090497784,0.11510412
0.10241883,-0.023402685,-0.028466178,0.02851507,-0.1106122,0.015346768,-0.032482572,0.014017334,0.059402276,-0.014402603,-0.06700469,0.038963873,0.07345313,0.107901804,-0.021513328,-0.08156763,0.057233512,0.064554974,0.035985336,-0.017261993,-0.032996096,0.08479664,-0.037136246,-0.032041043,-0.060860608,0.0006139258,-0.005489111,0.02130752,-0.06649284,-0.048790812,-0.056965325,0.06797168
0.01480732,0.051115148,0.051462155,0.0636572,-0.054700393,0.017726846,-0.014894102,0.080730155,-0.03621572,-0.012006904,-0.005884106,-0.043251626,0.05961666,0.050875835,-0.04669987,-0.013097382,0.033834003,0.17999788,0.06266307,0.003975171,0.021978293,0.008072236,-0.06758906,-0.017813867,-0.061758924,0.039275493,0.0106654735,0.050385397,-0.071205236,-0.04379836,-0.05916627,0.019657793
0.110809594,0.035047602,0.07522043,-0.029854566,-0.05718313,0.07540158,0.05059389,0.060380712,0.091739915,0.1463309,0.14190389,0.03230073,0.02248221,0.042096447,0.046553474,-0.02618679,0.03814045,0.035730503,0.028661376,0.01438969,-0.06663853,-0.007931772,-0.044558734,0.031205712,-0.16149484,-0.035442393,0.08446906,-0.025370715,0.0004459545,0.03845529,-0.0018478945,-0.06208203
0.039546512,0.038032282,0.095248096,0.07019262,-0.045981683,-0.0731578,0.05010677,0.011521975,0.14730678,0.03718582,-0.02478137,-0.08449842,0.008240182,-0.011759998,-0.024668422,-0.059413172,0.029972417,0.12633194,-0.023983138,-0.08728935,0.13873194,0.029613193,-0.16690634,-0.050060317,-0.119626105,0.012655204,0.030024422,-0.045601025,-0.043847818,0.054306854,-0.035748843,-0.04812503
-0.041821357,-0.083240554,0.0032058447,0.056851912,-0.072358854,0.05930284,0.033396494,0.058165986,0.08950541,-0.02344123,0.0021656055,0.11513161,-0.017204057,0.09574299,0.04301085,-0.05607788,-0.010073246,0.07976365,0.077009544,-0.056934208,-0.010915116,0.0043645664,-0.033896875,-0.003472245,-0.12593256,-0.051639076,0.09527556,0.096711054,-0.02801782,-0.10156393,-0.036484122,-0.05756532
0.0005030932,-0.110843144,0.033024237,-0.000643042,0.062255684,-0.010811625,0.037801526,0.10724543,-0.06867604,0.10746803,-0.014272046,-0.04678654,0.004780585,0.06768761,0.070198715,0.050983537,0.02345382,0.05864937,0.09421021,-0.016129574,-0.06431852,0.10595791,0.006690967,0.015798898,-0.08712788,0.030370902,0.025155714,-0.003939718,-0.09485999,-0.033209812,-0.08247749,-0.066457696
-0.030466784,-0.07283976,0.14670005,0.00046638944,0.0017044283,0.034651343,0.038540836,-0.009129878,0.091643505,-0.06047724,0.07077939,0.050218116,0.011200048,0.16604312,0.06880553,0.0041776025,0.033068288,0.22019577,0.048501823,-0.11047245,-0.069414355,0.16230671,-0.107153945,0.08805174,-0.01612674,-0.0042632357,0.042840987,0.060336173,-0.11328717,-0.086026795,-0.035947785,-0.033907134
0.087031126,-0.03201506,-0.04396186,0.052806817,-0.0006254931,0.08335466,-0.043326963,0.032796882,0.08873596,0.06138473,-0.02182933,-0.030109944,0.020810753,0.040874373,-0.059151113,-0.06096551,-0.015295647,0.049451925,-0.03964626,0.040995717,-0.009611647,0.0146288965,-0.0016821404,-0.0813894,-0.15657592,0.0050211158,0.013835863,-0.035237167,-0.110451765,0.015805352,-0.053894285,-0.06780297
-0.009944469,0.028105332,0.059100308,0.079097755,0.0468873,-0.010349192,0.115840755,-0.01143025,0.13504027,-0.081825055,0.046371095,0.10808463,-0.08912989,0.20852377,0.054950334,-0.054330308,0.074354865,0.11498308,0.09649616,0.03288684,0.035472646,0.0027297472,-0.14033641,0.013061073,-0.047248784,-0.03891555,0.08434928,0.08753676,-0.096964344,-0.018420925,-0.12351287,0.04171655
0.06962267,0.010281154,0.10024504,0.0045788493,0.07153402,-0.013877356,0.060525008,0.02582065,0.10968943,-0.03301797,0.020778285,-0.018710634,0.0660804,-0.0038841646,0.07351035,-0.060573775,0.023545036,0.10327598,0.061810136,0.012295166,0.04432028,0.06188547,-0.09857258,-0.031043362,0.049014416,-0.031053765,0.037744716,-0.05444949,-0.030249212,-0.043152593,-0.060577862,0.071557656
-0.01336142,-0.041683793,-0.012768852,-0.022674898,-0.071938165,0.06732617,0.0007766926,-0.06289344,0.09899258,-0.06153401,0.009033383,-0.08374068,-0.022036944,-0.00217339,0.044414517,-0.10699291,0.013085289,0.15551782,0.001578726,-0.012618492,-0.0809699,0.023119023,-0.07273868,-0.023047788,-0.08820439,-0.0013043132,0.017364047,-0.01452577,-0.019606424,-0.02736904,-0.061298493,-0.023401717
0.038878243,0.017224094,0.06452982,0.07811791,0.020515777,-0.00010631039,-0.029382007,-0.01139496,0.09090357,0.028850801,0.02918634,-0.038866222,-0.0016675101,0.033466496,0.09835699,-0.051228408,0.04069213,0.10324137,0.0010138269,-0.04718288,-0.019850453,-0.01808308,-0.079109974,0.06963268,-0.053510267,0.020381283,0.041338865,-0.10389822,0.017736329,-0.007999687,-0.10821818,0.0047814255
0.08564112,-0.044528726,0.051872745,0.0022839913,0.009674624,0.0019440226,0.08493066,0.0097651705,0.052409343,-0.06829649,0.0030930801,0.05171559,-0.016828507,0.10422365,-0.0061219367,-0.09996395,-0.025848012,0.15812139,-0.03341405,0.114921525,-0.030596461,0.09808765,-0.08443885,0.0038668455,-0.17109399,0.03242578,0.049697857,0.04179085,-0.0204214,0.0054662735,-0.110559426,-0.007823573
-0.038669407,-0.0367935,0.13877018,-0.035750456,-0.03345509,0.0029373704,0.013551438,-0.07295604,0.14488399,-0.0027258182,0.0966022,0.04365666,0.049190644,0.061550137,0.052695125,-0.053112507,0.004903065,0.16389252,-0.003315497,-0.10683691,-0.008758126,-0.023050347,-0.0716845,-0.013469271,-0.1339327,-0.10092377,0.089172624,-0.014864395,-0.008937273,-0.10999436,-0.08089962,-0.11015104
0.053459834,0.0014973682,0.09149336,0.09389041,0.021368176,0.07113072,0.05044748,-0.05445377,0.11704108,0.06520074,-0.04388772,-0.027594294,0.051132966,0.115486115,0.009280428,-0.13749713,0.10715463,0.23762943,0.005473793,-0.06576994,0.010887443,-0.014942913,-0.0847132,-0.0140104005,-0.04787089,0.05341681,-0.02698962,0.06345476,-0.12836444,0.041543126,0.02123534,-0.014518558
0.011932146,0.0762774,0.07922243,0.013807347,0.025660792,0.03734431,-0.0028179167,0.08368553,-0.022702817,0.040298156,-0.012644236,-0.02444624,0.0058690524,0.027703283,0.008729865,0.040299248,0.064370245,0.15431994,0.029170249,-0.054092098,-0.045059558,-0.08942559,-0.05741401,0.09646863,-0.022880951,-0.08845212,0.08202759,0.05180924,0.060309395,-0.031979907,-0.023816876,-0.00086328236
-0.0054033697,0.015679026,0.035417657,-0.03699014,0.08128367,-0.01944173,0.011643562,0.0015130796,0.097382724,0.021291517,0.027326517,0.02420136,-0.00081100053,0.0721206,-0.012306346,-0.09240305,0.04134391,0.16711824,0.07533795,-0.07496135,0.026405154,0.050816327,-0.032568652,0.038603805,-0.005445889,0.017315473,-0.014581754,0.034770258,-0.05550594,0.021109909,-0.005854033,0.0004524579
0.091714695,0.031615563,0.06955121,-0.0128433285,-0.045264825,0.061735734,0.05000138,0.05032336,0.0829117,0.14190973,0.11899639,0.023286954,0.017624032,0.038340677,0.041133184,-0.022376433,0.019704979,0.022010138,0.023413816,0.020262694,-0.06829041,0.004366193,-0.029593049,0.030812263,-0.13370432,-0.024985755,0.05709476,-0.03608166,-0.0014517679,0.045737427,-0.0067643863,-0.06818808
0.056537014,0.043903396,0.008092451,0.012364463,-0.07801268,0.06121107,0.08189693,0.047966387,0.12434779,0.09919636,0.03553895,-0.01252934,-0.032212324,0.04708497,-0.004712405,-0.07072799,-0.09434903,0.11770516,-0.04252686,0.1167189,0.043893997,0.03808401,0.00030844007,0.005195448,-0.048537344,-0.027947964,0.038945973,-0.0762477,-0.021231834,-0.05986082,-0.075923264,0.025954964
0.039133623,-0.04028054,0.09546968,0.12464212,-0.024775984,0.008363681,-0.023769494,0.07895255,-0.034367662,0.018314525,-0.034968123,-0.036413733,0.004907433,0.0009635722,-0.04053523,-0.11561949,-0.018942414,0.20577858,-0.008402119,-0.045554347,-0.022406468,-0.07201446,-0.10033528,0.12328273,-0.072977126,0.033443425,0.029917732,-0.07404741,-0.09134469,0.074344456,-0.00010410794,0.06928684
0.11687865,-0.04865447,0.13197824,-0.0015481802,-0.09687433,0.046975646,0.045369208,0.07873693,0.07013044,0.10053213,0.028927743,0.040767062,-0.05198554,0.10386427,-0.008198935,-0.030733816,0.024597554,0.11516823,-0.018549267,-0.10399527,0.0035277547,0.034887966,-0.017954858,0.04685612,-0.0664818,-0.06578818,0.10579558,0.03684666,-0.060305756,-0.08584132,-0.00788839,-0.0055178283
